mean_speed,std_speed,p95_speed,mean_divergence,std_divergence,mean_vorticity,std_vorticity,frame
5.261573742847829,2.705223133967861,10.043669877269748,-0.00010414772176974304,0.0360456696626888,0.0011800044684755432,0.0415862007962531,67
4.976451666430247,2.468491439320496,9.515916979856085,-0.00037934296635327514,0.03623095081347354,0.0014998562065889846,0.039888903655359874,68
4.605451987397108,2.5150861193995198,9.215585854147108,-0.0010504201030191414,0.036873095508595695,0.0020177574814072606,0.040650467180953644,69
4.733477102921688,2.73285353746614,9.800578630075448,-0.0007155904604492023,0.03525939909330159,0.0009843693439219362,0.04170456580209117,70
4.522891970962946,2.4034775026649324,8.6618681963384,-0.00016916906423744538,0.03661104969449565,0.0009885162055635452,0.039652002677902976,71
4.4128104572826095,2.2304634511104062,8.62067827515008,-0.0006315243187061123,0.034814370951866,0.00046641477853999393,0.03897928732519847,72
4.773564260075966,2.4030876984793883,9.284753657192269,-0.00030417537887648846,0.03643239306178618,5.868855694839232e-05,0.039751554173448805,73
5.209017520614219,2.5519775165908034,9.527569083304952,-0.0007284022437091628,0.03654922180151635,-0.0008855280103454301,0.039706706750868875,74
5.667476908462904,2.803032645555073,10.880688307996763,-0.0007153176315274511,0.0387133685606921,0.001733159861761788,0.04348797277277012,75
4.8861590868105225,2.238216145408737,8.872260768536924,-0.0004990398490715807,0.035131729971060226,0.001705401080273868,0.03816758876816655,76
4.6162570602629645,2.5274638202677266,9.308817891546287,-0.00015690116359746872,0.03640931090468148,0.0019512766164079707,0.04000444384162535,77
4.48277689817849,2.335164129278155,8.72833622707947,-0.00019100159859981273,0.03391490088902103,0.0008229991318939981,0.038089837429443496,78
4.769524731108568,2.27077978487751,8.69711233865345,0.0006556204961042118,0.03504563909121832,0.0015807674684647013,0.03724092425013374,79
4.99684115744892,2.2574078442463845,8.584851335434983,0.0003134092809627141,0.03862125199838589,0.0012144060276949166,0.0393832263527038,80
5.560527351691645,2.4565036555940383,9.660202189890477,-0.0005548924503479015,0.039679739735585806,0.0036487609606873743,0.04184687085265885,81
4.632819637131296,2.3499927597110584,8.905222402024329,-0.00040589252512958303,0.03779568551761813,0.0013397845528489265,0.03879864146086385,82
4.630761915312929,2.2252867118583595,8.327594997614463,-0.000834462081732353,0.03440179306214598,-8.091029492244346e-05,0.03720442756516484,83
5.175717937642378,2.5045714083740696,9.76968099834472,-0.0010699455567425007,0.03613163385025743,0.001650086191168556,0.0417648180680685,84
5.68342311157614,2.795723116921555,10.309377668919963,-0.0006037093784439338,0.03730589977423456,0.0005604319143465682,0.044133858025393186,85
5.513130696738844,2.6393420241720005,10.143883504657738,-0.0010036762499745536,0.036080410147549355,0.0027993602144059386,0.04338605665139247,86
